"","zip","city","state","latitude","longitude","timezone","dst"
"3468","10025","New York","NY",40.798502,-73.96811,-5,TRUE
"3469","10026","New York","NY",40.802853,-73.95471,-5,TRUE
"3470","10027","New York","NY",40.812665,-73.95499,-5,TRUE
"3471","10028","New York","NY",40.776777,-73.9541,-5,TRUE
"3472","10029","New York","NY",40.791586,-73.94575,-5,TRUE
"3473","10030","New York","NY",40.818151,-73.94351,-5,TRUE
"3474","10031","New York","NY",40.826201,-73.94879,-5,TRUE
"3475","10032","New York","NY",40.840686,-73.94154,-5,TRUE
"3476","10033","New York","NY",40.848764,-73.93496,-5,TRUE
"3477","10034","New York","NY",40.867653,-73.92,-5,TRUE
"3478","10035","New York","NY",40.802395,-73.93359,-5,TRUE
"3479","10036","New York","NY",40.759511,-73.99019,-5,TRUE
"3480","10037","New York","NY",40.813385,-73.93616,-5,TRUE
"3481","10038","New York","NY",40.709677,-74.00365,-5,TRUE
"3482","10039","New York","NY",40.826181,-73.9371,-5,TRUE
"3483","10040","New York","NY",40.858704,-73.92853,-5,TRUE
"3484","10041","New York","NY",40.703042,-74.01009,-5,TRUE
"3485","10043","New York","NY",40.780751,-73.977182,-5,TRUE
"3486","10044","New York","NY",40.762174,-73.94917,-5,TRUE
"3487","10045","New York","NY",40.70859,-74.008687,-5,TRUE
"3488","10046","New York","NY",40.780751,-73.977182,-5,TRUE
"3489","10047","New York","NY",40.780751,-73.977182,-5,TRUE
"3490","10048","New York","NY",40.712086,-74.01227,-5,TRUE
"3491","10055","New York","NY",40.780751,-73.977182,-5,TRUE
"3492","10060","New York","NY",40.780751,-73.977182,-5,TRUE
"3493","10069","New York","NY",40.775477,-73.9905,-5,TRUE
"3494","10072","New York","NY",40.780751,-73.977182,-5,TRUE
"3495","10079","New York","NY",40.780751,-73.977182,-5,TRUE
"3496","10080","New York","NY",40.780751,-73.977182,-5,TRUE
"3497","10081","New York","NY",40.780751,-73.977182,-5,TRUE
"3498","10082","New York","NY",40.780751,-73.977182,-5,TRUE
"3499","10087","New York","NY",40.780751,-73.977182,-5,TRUE
"3500","10090","New York","NY",40.780751,-73.977182,-5,TRUE
"3501","10094","New York","NY",40.780751,-73.977182,-5,TRUE
"3502","10095","New York","NY",40.748181,-73.988421,-5,TRUE
"3503","10096","New York","NY",40.780751,-73.977182,-5,TRUE
"3504","10098","New York","NY",40.748181,-73.988421,-5,TRUE
"3505","10099","New York","NY",40.780751,-73.977182,-5,TRUE
"3506","10101","New York","NY",40.780751,-73.977182,-5,TRUE
"3507","10102","New York","NY",40.780751,-73.977182,-5,TRUE
"3508","10103","New York","NY",40.760915,-73.97785,-5,TRUE
"3509","10104","New York","NY",40.760943,-73.979908,-5,TRUE
"3510","10105","New York","NY",40.762808,-73.978534,-5,TRUE
"3511","10106","New York","NY",40.765243,-73.980438,-5,TRUE
"3512","10107","New York","NY",40.766429,-73.982728,-5,TRUE
"3513","10108","New York","NY",40.780751,-73.977182,-5,TRUE
"3514","10109","New York","NY",40.780751,-73.977182,-5,TRUE
"3515","10110","New York","NY",40.753987,-73.980811,-5,TRUE
"3516","10111","New York","NY",40.759235,-73.97775,-5,TRUE
"3517","10112","New York","NY",40.759291,-73.97979,-5,TRUE
"3518","10113","New York","NY",40.780751,-73.977182,-5,TRUE
"3519","10114","New York","NY",40.780751,-73.977182,-5,TRUE
"3520","10115","New York","NY",40.810906,-73.96375,-5,TRUE
"3521","10116","New York","NY",40.780751,-73.977182,-5,TRUE
"3522","10117","New York","NY",40.780751,-73.977182,-5,TRUE
"3523","10118","New York","NY",40.748998,-73.986467,-5,TRUE
"3524","10119","New York","NY",40.750824,-73.99289,-5,TRUE
"3525","10120","New York","NY",40.750629,-73.989426,-5,TRUE
"3526","10121","New York","NY",40.74964,-73.991889,-5,TRUE
"3527","10122","New York","NY",40.751757,-73.992171,-5,TRUE
"3528","10123","New York","NY",40.751489,-73.990537,-5,TRUE
"3529","10124","New York","NY",40.780751,-73.977182,-5,TRUE
"3530","10125","New York","NY",40.780751,-73.977182,-5,TRUE
"3531","10126","New York","NY",40.780751,-73.977182,-5,TRUE
"3532","10128","New York","NY",40.781894,-73.95039,-5,TRUE
"3533","10129","New York","NY",40.780751,-73.977182,-5,TRUE
"3534","10130","New York","NY",40.780751,-73.977182,-5,TRUE
"3535","10131","New York","NY",40.780751,-73.977182,-5,TRUE
"3536","10132","New York","NY",40.780751,-73.977182,-5,TRUE
"3537","10133","New York","NY",40.780751,-73.977182,-5,TRUE
"3538","10138","New York","NY",40.780751,-73.977182,-5,TRUE
"3539","10149","New York","NY",40.780751,-73.977182,-5,TRUE
"3540","10150","New York","NY",40.780751,-73.977182,-5,TRUE
"3541","10151","New York","NY",40.763419,-73.973971,-5,TRUE
"3542","10152","New York","NY",40.758611,-73.97223,-5,TRUE
"3543","10153","New York","NY",40.763742,-73.97268,-5,TRUE
"3544","10154","New York","NY",40.757986,-73.97267,-5,TRUE
"3545","10155","New York","NY",40.761104,-73.968036,-5,TRUE
"3546","10156","New York","NY",40.780751,-73.977182,-5,TRUE
"3547","10157","New York","NY",40.780751,-73.977182,-5,TRUE
"3548","10158","New York","NY",40.749435,-73.9758,-5,TRUE
"3549","10159","New York","NY",40.780751,-73.977182,-5,TRUE
"3550","10160","New York","NY",40.780751,-73.977182,-5,TRUE
"3551","10161","New York","NY",40.780751,-73.977182,-5,TRUE
"3552","10162","New York","NY",40.769334,-73.94893,-5,TRUE
"3553","10163","New York","NY",40.780751,-73.977182,-5,TRUE
"3554","10164","New York","NY",40.780751,-73.977182,-5,TRUE
"3555","10165","New York","NY",40.752354,-73.9789,-5,TRUE
"3556","10166","New York","NY",40.754591,-73.976238,-5,TRUE
"3557","10167","New York","NY",40.754862,-73.97495,-5,TRUE
"3558","10168","New York","NY",40.751933,-73.976794,-5,TRUE
"3559","10169","New York","NY",40.754463,-73.97606,-5,TRUE
"3560","10170","New York","NY",40.752859,-73.97608,-5,TRUE
"3561","10171","New York","NY",40.756099,-73.97401,-5,TRUE
"3562","10172","New York","NY",40.755494,-73.97447,-5,TRUE
"3563","10173","New York","NY",40.754302,-73.97955,-5,TRUE
"3564","10174","New York","NY",40.751656,-73.97516,-5,TRUE
"3565","10175","New York","NY",40.754305,-73.979782,-5,TRUE
"3566","10176","New York","NY",40.75557,-73.978877,-5,TRUE
"3567","10177","New York","NY",40.755345,-73.97609,-5,TRUE
"3568","10178","New York","NY",40.751378,-73.978507,-5,TRUE
"3569","10179","New York","NY",40.780751,-73.977182,-5,TRUE
"3570","10184","New York","NY",40.780751,-73.977182,-5,TRUE
"3571","10185","New York","NY",40.780751,-73.977182,-5,TRUE
"3572","10196","New York","NY",40.780751,-73.977182,-5,TRUE
"3573","10197","New York","NY",40.780751,-73.977182,-5,TRUE
"3574","10199","New York","NY",40.750308,-74.00058,-5,TRUE
"3575","10203","New York","NY",40.780751,-73.977182,-5,TRUE
"3576","10211","New York","NY",40.780751,-73.977182,-5,TRUE
"3577","10212","New York","NY",40.780751,-73.977182,-5,TRUE
"3578","10213","New York","NY",40.780751,-73.977182,-5,TRUE
"3579","10242","New York","NY",40.780751,-73.977182,-5,TRUE
"3580","10249","New York","NY",40.780751,-73.977182,-5,TRUE
"3581","10250","New York","NY",40.709387,-74.016529,-5,TRUE
"3582","10256","New York","NY",40.780751,-73.977182,-5,TRUE
"3583","10257","New York","NY",40.780751,-73.977182,-5,TRUE
"3584","10258","New York","NY",40.780751,-73.977182,-5,TRUE
"3585","10259","New York","NY",40.780751,-73.977182,-5,TRUE
"3586","10260","New York","NY",40.780751,-73.977182,-5,TRUE
"3587","10261","New York","NY",40.780751,-73.977182,-5,TRUE
"3588","10265","New York","NY",40.780751,-73.977182,-5,TRUE
"3589","10268","New York","NY",40.780751,-73.977182,-5,TRUE
"3590","10269","New York","NY",40.780751,-73.977182,-5,TRUE
"3591","10270","New York","NY",40.706925,-74.008154,-5,TRUE
"3592","10271","New York","NY",40.708669,-74.01043,-5,TRUE
"3593","10272","New York","NY",40.780751,-73.977182,-5,TRUE
"3594","10273","New York","NY",40.780751,-73.977182,-5,TRUE
"3595","10274","New York","NY",40.780751,-73.977182,-5,TRUE
"3596","10275","New York","NY",40.780751,-73.977182,-5,TRUE
"3597","10276","New York","NY",40.780751,-73.977182,-5,TRUE
"3598","10277","New York","NY",40.780751,-73.977182,-5,TRUE
"3599","10278","New York","NY",40.715721,-74.00395,-5,TRUE
"3600","10279","New York","NY",40.713062,-74.00857,-5,TRUE
"3601","10280","New York","NY",40.707467,-74.0178,-5,TRUE
"3602","10281","New York","NY",40.714643,-74.014958,-5,TRUE
"3603","10282","New York","NY",40.717179,-74.01433,-5,TRUE
"3604","10285","New York","NY",40.71533,-74.016306,-5,TRUE
"3605","10286","New York","NY",40.714231,-74.011895,-5,TRUE
"3606","10292","New York","NY",40.780751,-73.977182,-5,TRUE
"3607","10301","Staten Island","NY",40.631775,-74.09432,-5,TRUE
"3608","10302","Staten Island","NY",40.631127,-74.13715,-5,TRUE
"3609","10303","Staten Island","NY",40.629448,-74.16239,-5,TRUE
"3610","10304","Staten Island","NY",40.60787,-74.08991,-5,TRUE
"3611","10305","Staten Island","NY",40.599021,-74.07503,-5,TRUE
"3612","10306","Staten Island","NY",40.569394,-74.11785,-5,TRUE
"3613","10307","Staten Island","NY",40.508274,-74.24387,-5,TRUE
"3614","10308","Staten Island","NY",40.551353,-74.15098,-5,TRUE
"3615","10309","Staten Island","NY",40.529749,-74.21304,-5,TRUE
"3616","10310","Staten Island","NY",40.63212,-74.11551,-5,TRUE
"3617","10311","Staten Island","NY",40.605245,-74.179485,-5,TRUE
"3618","10312","Staten Island","NY",40.543117,-74.17628,-5,TRUE
"3619","10313","Staten Island","NY",40.564393,-74.146836,-5,TRUE
"3620","10314","Staten Island","NY",40.606337,-74.14513,-5,TRUE
"3621","10422","New York","NY",40.828279,-73.869454,-5,TRUE
"3622","10451","Bronx","NY",40.819729,-73.9223,-5,TRUE
"3623","10452","Bronx","NY",40.838745,-73.92234,-5,TRUE
"3624","10453","Bronx","NY",40.853017,-73.91214,-5,TRUE
"3625","10454","Bronx","NY",40.805968,-73.91628,-5,TRUE
"3626","10455","Bronx","NY",40.815559,-73.90771,-5,TRUE
"3627","10456","Bronx","NY",40.829676,-73.90856,-5,TRUE
"3628","10457","Bronx","NY",40.846745,-73.89861,-5,TRUE
"3629","10458","Bronx","NY",40.864166,-73.88881,-5,TRUE
"3630","10459","Bronx","NY",40.825432,-73.89327,-5,TRUE
"3631","10460","Bronx","NY",40.84095,-73.88036,-5,TRUE
"3632","10461","Bronx","NY",40.842917,-73.83819,-5,TRUE
"3633","10462","Bronx","NY",40.842173,-73.85862,-5,TRUE
"3634","10463","Bronx","NY",40.881086,-73.90749,-5,TRUE
"3635","10464","Bronx","NY",40.857017,-73.78903,-5,TRUE
"3636","10465","Bronx","NY",40.825727,-73.81752,-5,TRUE
"3637","10466","Bronx","NY",40.89095,-73.84702,-5,TRUE
"3638","10467","Bronx","NY",40.872265,-73.86937,-5,TRUE
"3639","10468","Bronx","NY",40.867107,-73.89916,-5,TRUE
"3640","10469","Bronx","NY",40.868643,-73.84735,-5,TRUE
"3641","10470","Bronx","NY",40.900629,-73.86072,-5,TRUE
"3642","10471","Bronx","NY",40.900819,-73.90347,-5,TRUE
"3643","10472","Bronx","NY",40.830409,-73.86845,-5,TRUE
"3644","10473","Bronx","NY",40.818514,-73.85893,-5,TRUE
"3645","10474","Bronx","NY",40.81321,-73.88755,-5,TRUE
"3646","10475","Bronx","NY",40.878522,-73.82541,-5,TRUE
"3647","10499","Bronx","NY",40.851549,-73.840908,-5,TRUE
"3648","10501","Amawalk","NY",41.289939,-73.76493,-5,TRUE
"3649","10502","Ardsley","NY",41.011324,-73.84152,-5,TRUE
"3650","10503","Ardsley On Hudson","NY",41.024855,-73.87513,-5,TRUE
"3651","10504","Armonk","NY",41.129908,-73.70352,-5,TRUE
"3652","10505","Baldwin Place","NY",41.33431,-73.749244,-5,TRUE
"3653","10506","Bedford","NY",41.195778,-73.62777,-5,TRUE
"3654","10507","Bedford Hills","NY",41.236931,-73.69018,-5,TRUE
"3655","10509","Brewster","NY",41.41362,-73.59556,-5,TRUE
"3656","10510","Briarcliff Manor","NY",41.146297,-73.83311,-5,TRUE
"3657","10511","Buchanan","NY",41.260283,-73.94033,-5,TRUE
"3658","10512","Carmel","NY",41.444833,-73.6845,-5,TRUE
"3659","10514","Chappaqua","NY",41.167455,-73.77597,-5,TRUE
"3660","10516","Cold Spring","NY",41.440695,-73.9314,-5,TRUE
"3661","10517","Crompond","NY",41.300561,-73.861217,-5,TRUE
"3662","10518","Cross River","NY",41.269072,-73.60493,-5,TRUE
"3663","10519","Croton Falls","NY",41.34598,-73.66199,-5,TRUE
"3664","10520","Croton On Hudson","NY",41.215541,-73.88543,-5,TRUE
"3665","10521","Croton On Hudson","NY",41.234256,-73.926165,-5,TRUE
"3666","10522","Dobbs Ferry","NY",41.012729,-73.86602,-5,TRUE
"3667","10523","Elmsford","NY",41.057089,-73.81658,-5,TRUE
"3668","10524","Garrison","NY",41.363063,-73.92154,-5,TRUE
"3669","10526","Goldens Bridge","NY",41.294561,-73.66701,-5,TRUE
"3670","10527","Granite Springs","NY",41.319026,-73.7576,-5,TRUE
"3671","10528","Harrison","NY",40.972667,-73.71886,-5,TRUE
"3672","10530","Hartsdale","NY",41.025114,-73.80635,-5,TRUE
"3673","10532","Hawthorne","NY",41.103664,-73.7958,-5,TRUE
"3674","10533","Irvington","NY",41.039005,-73.8635,-5,TRUE
"3675","10535","Jefferson Valley","NY",41.331173,-73.80208,-5,TRUE
"3676","10536","Katonah","NY",41.265478,-73.68512,-5,TRUE
"3677","10537","Lake Peekskill","NY",41.337335,-73.88689,-5,TRUE
"3678","10538","Larchmont","NY",40.933089,-73.75615,-5,TRUE
"3679","10540","Lincolndale","NY",41.333398,-73.724257,-5,TRUE
"3680","10541","Mahopac","NY",41.372419,-73.75367,-5,TRUE
"3681","10542","Mahopac Falls","NY",41.372581,-73.760132,-5,TRUE
"3682","10543","Mamaroneck","NY",40.952892,-73.7346,-5,TRUE
"3683","10545","Maryknoll","NY",41.119008,-73.732996,-5,TRUE
"3684","10546","Millwood","NY",41.199502,-73.79269,-5,TRUE
"3685","10547","Mohegan Lake","NY",41.314676,-73.85118,-5,TRUE
"3686","10548","Montrose","NY",41.248359,-73.94147,-5,TRUE
"3687","10549","Mount Kisco","NY",41.204027,-73.73045,-5,TRUE
"3688","10550","Mount Vernon","NY",40.907607,-73.83709,-5,TRUE
"3689","10551","Mount Vernon","NY",41.119008,-73.732996,-5,TRUE
"3690","10552","Mount Vernon","NY",40.924195,-73.82614,-5,TRUE
"3691","10553","Mount Vernon","NY",40.909288,-73.8215,-5,TRUE
"3692","10557","Mount Vernon","NY",41.119008,-73.732996,-5,TRUE
"3693","10558","Mount Vernon","NY",41.119008,-73.732996,-5,TRUE
"3694","10559","Mount Vernon","NY",41.119008,-73.732996,-5,TRUE
"3695","10560","North Salem","NY",41.32797,-73.61306,-5,TRUE
"3696","10562","Ossining","NY",41.176837,-73.84741,-5,TRUE
"3697","10566","Peekskill","NY",41.288258,-73.91928,-5,TRUE
"3698","10567","Cortlandt Manor","NY",41.300813,-73.8908,-5,TRUE
"3699","10570","Pleasantville","NY",41.132367,-73.78922,-5,TRUE
"3700","10571","Pleasantville","NY",41.119008,-73.732996,-5,TRUE
"3701","10572","Pleasantville","NY",41.119008,-73.732996,-5,TRUE
"3702","10573","Port Chester","NY",41.010376,-73.67326,-5,TRUE
"3703","10576","Pound Ridge","NY",41.212954,-73.58409,-5,TRUE
"3704","10577","Purchase","NY",41.037203,-73.71588,-5,TRUE
"3705","10578","Purdys","NY",41.3252,-73.66906,-5,TRUE
"3706","10579","Putnam Valley","NY",41.390356,-73.8377,-5,TRUE
"3707","10580","Rye","NY",40.976579,-73.69002,-5,TRUE
"3708","10581","Rye","NY",41.119008,-73.732996,-5,TRUE
"3709","10583","Scarsdale","NY",40.98845,-73.79716,-5,TRUE
"3710","10586","Greenville","NY",40.997751,-73.820321,-5,TRUE
"3711","10587","Shenorock","NY",41.328737,-73.742268,-5,TRUE
"3712","10588","Shrub Oak","NY",41.330178,-73.82973,-5,TRUE
"3713","10589","Somers","NY",41.331587,-73.69234,-5,TRUE
"3714","10590","South Salem","NY",41.256639,-73.54076,-5,TRUE
"3715","10591","Tarrytown","NY",41.080196,-73.85721,-5,TRUE
"3716","10592","Tarrytown","NY",41.119008,-73.732996,-5,TRUE
"3717","10594","Thornwood","NY",41.120025,-73.77687,-5,TRUE
"3718","10595","Valhalla","NY",41.083848,-73.77785,-5,TRUE
"3719","10596","Verplanck","NY",41.254823,-73.958727,-5,TRUE
"3720","10597","Waccabuc","NY",41.289162,-73.58834,-5,TRUE
"3721","10598","Yorktown Heights","NY",41.296874,-73.78934,-5,TRUE
"3722","10601","White Plains","NY",41.032489,-73.76454,-5,TRUE
"3723","10602","White Plains","NY",41.119008,-73.732996,-5,TRUE
"3724","10603","White Plains","NY",41.053182,-73.77672,-5,TRUE
"3725","10604","West Harrison","NY",41.045387,-73.74451,-5,TRUE
"3726","10605","White Plains","NY",41.01002,-73.75158,-5,TRUE
"3727","10606","White Plains","NY",41.024107,-73.77808,-5,TRUE
"3728","10607","White Plains","NY",41.041191,-73.80953,-5,TRUE
"3729","10610","White Plains","NY",41.119008,-73.732996,-5,TRUE
"3730","10625","White Plains","NY",41.119008,-73.732996,-5,TRUE
"3731","10629","White Plains","NY",41.119008,-73.732996,-5,TRUE
"3732","10633","White Plains","NY",41.119008,-73.732996,-5,TRUE
"3733","10650","White Plains","NY",41.013696,-73.705975,-5,TRUE
"3734","10701","Yonkers","NY",40.943525,-73.88176,-5,TRUE
"3735","10702","Yonkers","NY",41.119008,-73.732996,-5,TRUE
"3736","10703","Yonkers","NY",40.956546,-73.8799,-5,TRUE
"3737","10704","Yonkers","NY",40.920273,-73.8612,-5,TRUE
"3738","10705","Yonkers","NY",40.917281,-73.89142,-5,TRUE
"3739","10706","Hastings On Hudson","NY",40.992084,-73.8729,-5,TRUE
"3740","10707","Tuckahoe","NY",40.958689,-73.82363,-5,TRUE
"3741","10708","Bronxville","NY",40.939049,-73.83099,-5,TRUE
"3742","10709","Eastchester","NY",40.953849,-73.81143,-5,TRUE
"3743","10710","Yonkers","NY",40.96555,-73.84506,-5,TRUE
"3744","10730","Woodbury","NY",41.358899,-74.122951,-5,TRUE
"3745","10801","New Rochelle","NY",40.915845,-73.78643,-5,TRUE
"3746","10802","New Rochelle","NY",40.948274,-73.795361,-5,TRUE
"3747","10803","Pelham","NY",40.902221,-73.80717,-5,TRUE
"3748","10804","Wykagyl","NY",40.946805,-73.78797,-5,TRUE
"3749","10805","New Rochelle","NY",40.897783,-73.77933,-5,TRUE
"3750","10901","Suffern","NY",41.125695,-74.12682,-5,TRUE
"3751","10910","Arden","NY",41.386195,-74.125718,-5,TRUE
"3752","10911","Bear Mountain","NY",41.160945,-74.060826,-5,TRUE
"3753","10912","Bellvale","NY",41.387822,-74.354699,-5,TRUE
"3754","10913","Blauvelt","NY",41.062779,-73.96016,-5,TRUE
"3755","10914","Blooming Grove","NY",41.464867,-74.255646,-5,TRUE
"3756","10915","Bullville","NY",41.555634,-74.328805,-5,TRUE
"3757","10916","Campbell Hall","NY",41.451074,-74.24346,-5,TRUE
"3758","10917","Central Valley","NY",41.322344,-74.12354,-5,TRUE
"3759","10918","Chester","NY",41.35648,-74.26072,-5,TRUE
"3760","10919","Circleville","NY",41.525781,-74.37907,-5,TRUE
"3761","10920","Congers","NY",41.149245,-73.94287,-5,TRUE
"3762","10921","Florida","NY",41.332519,-74.35931,-5,TRUE
"3763","10922","Fort Montgomery","NY",41.334557,-73.99175,-5,TRUE
"3764","10923","Garnerville","NY",41.204544,-74.00161,-5,TRUE
"3765","10924","Goshen","NY",41.38928,-74.3337,-5,TRUE
"3766","10925","Greenwood Lake","NY",41.211794,-74.29778,-5,TRUE
"3767","10926","Harriman","NY",41.299334,-74.14049,-5,TRUE
"3768","10927","Haverstraw","NY",41.196044,-73.96836,-5,TRUE
"3769","10928","Highland Falls","NY",41.360336,-73.97293,-5,TRUE
"3770","10930","Highland Mills","NY",41.35805,-74.12096,-5,TRUE
"3771","10931","Hillburn","NY",41.126395,-74.16718,-5,TRUE
"3772","10932","Howells","NY",41.485227,-74.484249,-5,TRUE
"3773","10933","Johnson","NY",41.365286,-74.510918,-5,TRUE
"3774","10940","Middletown","NY",41.449364,-74.43951,-5,TRUE
"3775","10941","Middletown","NY",41.478028,-74.35844,-5,TRUE
"3776","10943","Middletown","NY",41.387822,-74.354699,-5,TRUE
"3777","10946","Wallkill","NY",41.507236,-74.412119,-5,TRUE
"3778","10950","Monroe","NY",41.323547,-74.19531,-5,TRUE
"3779","10952","Monsey","NY",41.116162,-74.07556,-5,TRUE
"3780","10953","Mountainville","NY",41.409284,-74.083045,-5,TRUE
"3781","10954","Nanuet","NY",41.100182,-74.0133,-5,TRUE
"3782","10956","New City","NY",41.145495,-73.9949,-5,TRUE
"3783","10957","Lewisboro","NY",41.308218,-73.613803,-5,TRUE
"3784","10958","New Hampton","NY",41.384738,-74.41571,-5,TRUE
"3785","10959","New Milford","NY",41.387822,-74.354699,-5,TRUE
"3786","10960","Nyack","NY",41.089746,-73.9258,-5,TRUE
"3787","10962","Orangeburg","NY",41.047996,-73.96215,-5,TRUE
"3788","10963","Otisville","NY",41.475197,-74.53847,-5,TRUE
"3789","10964","Palisades","NY",41.011464,-73.92585,-5,TRUE
"3790","10965","Pearl River","NY",41.063329,-74.01734,-5,TRUE
"3791","10968","Piermont","NY",41.040623,-73.91878,-5,TRUE
"3792","10969","Pine Island","NY",41.295568,-74.48935,-5,TRUE
"3793","10970","Pomona","NY",41.192394,-74.04523,-5,TRUE
"3794","10973","Slate Hill","NY",41.391172,-74.47758,-5,TRUE
"3795","10974","Sloatsburg","NY",41.156095,-74.19214,-5,TRUE
"3796","10975","Southfields","NY",41.246428,-74.17141,-5,TRUE
"3797","10976","Sparkill","NY",41.028647,-73.92817,-5,TRUE
"3798","10977","Spring Valley","NY",41.116795,-74.04504,-5,TRUE
"3799","10979","Sterling Forest","NY",41.182344,-74.318354,-5,TRUE
"3800","10980","Stony Point","NY",41.231408,-74.01157,-5,TRUE
"3801","10981","Sugar Loaf","NY",41.323172,-74.288565,-5,TRUE
"3802","10982","Tallman","NY",41.160945,-74.060826,-5,TRUE
"3803","10983","Tappan","NY",41.025897,-73.95118,-5,TRUE
"3804","10984","Thiells","NY",41.208327,-74.02105,-5,TRUE
"3805","10985","Thompson Ridge","NY",41.580793,-74.37451,-5,TRUE
"3806","10986","Tomkins Cove","NY",41.271543,-73.98676,-5,TRUE
"3807","10987","Tuxedo Park","NY",41.197123,-74.21069,-5,TRUE
"3808","10988","Unionville","NY",41.314931,-74.550346,-5,TRUE
"3809","10989","Valley Cottage","NY",41.119788,-73.94455,-5,TRUE
"3810","10990","Warwick","NY",41.259896,-74.35837,-5,TRUE
"3811","10992","Washingtonville","NY",41.428269,-74.16178,-5,TRUE
"3812","10993","West Haverstraw","NY",41.207594,-73.97772,-5,TRUE
"3813","10994","West Nyack","NY",41.097529,-73.96996,-5,TRUE
"3814","10995","West Nyack","NY",41.160945,-74.060826,-5,TRUE
"3815","10996","West Point","NY",41.376109,-73.9788,-5,TRUE
"3816","10997","West Point","NY",41.387822,-74.354699,-5,TRUE
"3817","10998","Westtown","NY",41.334034,-74.54593,-5,TRUE
"3818","11001","Floral Park","NY",40.7232,-73.70475,-5,TRUE
"3819","11002","Floral Park","NY",40.754757,-73.601772,-5,TRUE
"3820","11003","Elmont","NY",40.700529,-73.70223,-5,TRUE
"3821","11004","Glen Oaks","NY",40.742944,-73.70956,-5,TRUE
"3822","11005","Floral Park","NY",40.756983,-73.7148,-5,TRUE
"3823","11010","Franklin Square","NY",40.701702,-73.67562,-5,TRUE
"3824","11020","Great Neck","NY",40.771082,-73.71819,-5,TRUE
"3825","11021","Great Neck","NY",40.787068,-73.72577,-5,TRUE
"3826","11022","Great Neck","NY",40.754757,-73.601772,-5,TRUE
"3827","11023","Great Neck","NY",40.798839,-73.73352,-5,TRUE
"3828","11024","Great Neck","NY",40.812887,-73.74094,-5,TRUE
"3829","11025","Great Neck","NY",40.754757,-73.601772,-5,TRUE
"3830","11026","Great Neck","NY",40.754757,-73.601772,-5,TRUE
"3831","11027","Great Neck","NY",40.754757,-73.601772,-5,TRUE
"3832","11030","Manhasset","NY",40.796752,-73.68935,-5,TRUE
"3833","11040","New Hyde Park","NY",40.742901,-73.67895,-5,TRUE
"3834","11041","New Hyde Park","NY",40.754757,-73.601772,-5,TRUE
"3835","11042","New Hyde Park","NY",40.760128,-73.69379,-5,TRUE
"3836","11043","New Hyde Park","NY",40.754757,-73.601772,-5,TRUE
"3837","11044","New Hyde Park","NY",40.754757,-73.601772,-5,TRUE
"3838","11050","Port Washington","NY",40.833246,-73.69309,-5,TRUE
"3839","11051","Port Washington","NY",40.754757,-73.601772,-5,TRUE
"3840","11052","Port Washington","NY",40.754757,-73.601772,-5,TRUE
"3841","11053","Port Washington","NY",40.754757,-73.601772,-5,TRUE
"3842","11054","Port Washington","NY",40.754757,-73.601772,-5,TRUE
"3843","11055","Port Washington","NY",40.754757,-73.601772,-5,TRUE
"3844","11096","Inwood","NY",40.618206,-73.74762,-5,TRUE
"3845","11099","New Hyde Park","NY",40.754757,-73.601772,-5,TRUE
"3846","11101","Long Island City","NY",40.745341,-73.93907,-5,TRUE
"3847","11102","Astoria","NY",40.771286,-73.92462,-5,TRUE
"3848","11103","Astoria","NY",40.762968,-73.91091,-5,TRUE
"3849","11104","Sunnyside","NY",40.743796,-73.91949,-5,TRUE
"3850","11105","Astoria","NY",40.774686,-73.90816,-5,TRUE
"3851","11106","Astoria","NY",40.762012,-73.93147,-5,TRUE
"3852","11109","Long Island City","NY",40.651378,-73.870779,-5,TRUE
"3853","11120","Long Island City","NY",40.651378,-73.870779,-5,TRUE
"3854","11201","Brooklyn","NY",40.695286,-73.98907,-5,TRUE
"3855","11202","Brooklyn","NY",40.645099,-73.945032,-5,TRUE
"3856","11203","Brooklyn","NY",40.649059,-73.93304,-5,TRUE
"3857","11204","Brooklyn","NY",40.618944,-73.98473,-5,TRUE
"3858","11205","Brooklyn","NY",40.694214,-73.96529,-5,TRUE
"3859","11206","Brooklyn","NY",40.702348,-73.94288,-5,TRUE
"3860","11207","Brooklyn","NY",40.670874,-73.89424,-5,TRUE
"3861","11208","Brooklyn","NY",40.672666,-73.87248,-5,TRUE
"3862","11209","Brooklyn","NY",40.62327,-74.0295,-5,TRUE
"3863","11210","Brooklyn","NY",40.627946,-73.94552,-5,TRUE
"3864","11211","Brooklyn","NY",40.71209,-73.95427,-5,TRUE
"3865","11212","Brooklyn","NY",40.662191,-73.91328,-5,TRUE
"3866","11213","Brooklyn","NY",40.670937,-73.93459,-5,TRUE
"3867","11214","Brooklyn","NY",40.598994,-73.99611,-5,TRUE
"3868","11215","Brooklyn","NY",40.667508,-73.9856,-5,TRUE
"3869","11216","Brooklyn","NY",40.680398,-73.94824,-5,TRUE
"3870","11217","Brooklyn","NY",40.68209,-73.97783,-5,TRUE
"3871","11218","Brooklyn","NY",40.644552,-73.97595,-5,TRUE
"3872","11219","Brooklyn","NY",40.632449,-73.99629,-5,TRUE
"3873","11220","Brooklyn","NY",40.641436,-74.01574,-5,TRUE
"3874","11221","Brooklyn","NY",40.691234,-73.92637,-5,TRUE
"3875","11222","Brooklyn","NY",40.726302,-73.94559,-5,TRUE
"3876","11223","Brooklyn","NY",40.598142,-73.97229,-5,TRUE
