"person_id","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","page_center_w1","page_left_w1","page_right_w1","page_center_w2","page_left_w2","page_right_w2","domain_center_w1","domain_left_w1","domain_right_w1","domain_center_w2","domain_left_w2","domain_right_w2","page_center_mean_w1","page_left_mean_w1","page_right_mean_w1","page_center_mean_w2","page_left_mean_w2","page_right_mean_w2","domain_center_mean_w1","domain_left_mean_w1","domain_right_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2","page_center_perc_w1","page_left_perc_w1","page_right_perc_w1","page_center_perc_w2","page_left_perc_w2","page_right_perc_w2","domain_center_perc_w1","domain_left_perc_w1","domain_right_perc_w1","domain_center_perc_w2","domain_left_perc_w2","domain_right_perc_w2"
"29-hard-oysters-danced-jovially",19993,91,91,797,14914,87,88,844,134,89,7,68,76,7,134,110,7,68,82,7,1.47252747252747,0.978021978021978,0.0769230769230769,0.772727272727273,0.863636363636364,0.0795454545454545,1.47252747252747,1.20879120879121,0.0769230769230769,0.772727272727273,0.931818181818182,0.0795454545454545,0.00670234582103736,0.00445155804531586,0.000350122542890012,0.00455947431943141,0.00509588306289393,0.000469357650529704,0.00670234582103736,0.0055019256739859,0.000350122542890012,0.00455947431943141,0.00549818962049081,0.000469357650529704
"29-interesting-peafowl-engaged-loudly",10168,90,87,509,6700,83,77,349,4,0,1,2,0,0,4,1,1,2,0,0,0.0459770114942529,0,0.0114942528735632,0.025974025974026,0,0,0.0459770114942529,0.0114942528735632,0.0114942528735632,0.025974025974026,0,0,0.0003933910306845,0,9.83477576711251e-05,0.000298507462686567,0,0,0.0003933910306845,9.83477576711251e-05,9.83477576711251e-05,0.000298507462686567,0,0
"29-long-pikes-felt-carefully",453,87,55,37,54,84,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-safe-guinea-pigs-snuggled-correctly",13392,43,30,874,14399,80,45,999,2,1,0,5,2,12,2,1,0,6,4,16,0.0666666666666667,0.0333333333333333,0,0.111111111111111,0.0444444444444444,0.266666666666667,0.0666666666666667,0.0333333333333333,0,0.133333333333333,0.0888888888888889,0.355555555555556,0.000149342891278375,7.46714456391876e-05,0,0.000347246336551149,0.00013889853462046,0.000833391207722759,0.000149342891278375,7.46714456391876e-05,0,0.000416695603861379,0.00027779706924092,0.00111118827696368
"3-able-squirrels-kissed-patiently",2898,24,23,185,7425,42,43,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-afraid-owls-danced-quickly",7027,90,37,561,1398,90,78,160,38,16,6,25,2,0,38,16,6,25,2,0,1.02702702702703,0.432432432432432,0.162162162162162,0.320512820512821,0.0256410256410256,0,1.02702702702703,0.432432432432432,0.162162162162162,0.320512820512821,0.0256410256410256,0,0.00540771310658887,0.00227693183435321,0.000853849437882453,0.0178826895565093,0.00143061516452074,0,0.00540771310658887,0.00227693183435321,0.000853849437882453,0.0178826895565093,0.00143061516452074,0
"3-bitter-greg-hopped-eagerly",3892,11,11,182,22653,89,88,566,0,1,0,225,36,1,0,1,0,235,37,1,0,0.0909090909090909,0,2.55681818181818,0.409090909090909,0.0113636363636364,0,0.0909090909090909,0,2.67045454545455,0.420454545454545,0.0113636363636364,0,0.00025693730729702,0,0.00993245927691696,0.00158919348430671,4.41442634529643e-05,0,0.00025693730729702,0,0.0103739019114466,0.00163333774775968,4.41442634529643e-05
"3-comfortable-butterflies-snuggled-fast",6432,91,83,466,17670,84,84,1083,44,26,27,50,58,88,44,29,27,60,80,88,0.530120481927711,0.313253012048193,0.325301204819277,0.595238095238095,0.69047619047619,1.04761904761905,0.530120481927711,0.349397590361446,0.325301204819277,0.714285714285714,0.952380952380952,1.04761904761905,0.0068407960199005,0.00404228855721393,0.00419776119402985,0.00282965478211658,0.00328239954725523,0.00498019241652518,0.0068407960199005,0.00450870646766169,0.00419776119402985,0.0033955857385399,0.00452744765138653,0.00498019241652518
"3-famous-platypuses-talked-fast",14065,90,91,742,6603,88,72,507,914,1243,46,468,561,17,921,1300,46,476,582,18,10.043956043956,13.6593406593407,0.505494505494505,6.5,7.79166666666667,0.236111111111111,10.1208791208791,14.2857142857143,0.505494505494505,6.61111111111111,8.08333333333333,0.25,0.0649840028439388,0.0883753999289015,0.0032705296836118,0.0708768741481145,0.084961381190368,0.00257458730879903,0.0654816921436189,0.0924280127977248,0.0032705296836118,0.0720884446463729,0.0881417537482962,0.00272603362108133
"3-fast-newts-hugged-quietly",1239,90,84,114,911,92,72,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-funny-clams-sat-merrily",20302,91,82,1119,20309,85,84,1322,111,36,8,69,28,24,198,44,8,247,30,24,1.35365853658537,0.439024390243902,0.0975609756097561,0.821428571428571,0.333333333333333,0.285714285714286,2.41463414634146,0.536585365853659,0.0975609756097561,2.94047619047619,0.357142857142857,0.285714285714286,0.00546744163136637,0.00177322431287558,0.000394049847305684,0.00339750849377123,0.00137869909892166,0.00118174208478999,0.00975273372081568,0.00216727416018126,0.000394049847305684,0.0121620956226304,0.00147717760598749,0.00118174208478999
"3-high-crows-cried-cordially",14144,91,92,799,13350,83,84,768,42,62,5,86,45,31,42,64,5,86,47,31,0.456521739130435,0.673913043478261,0.0543478260869565,1.02380952380952,0.535714285714286,0.369047619047619,0.456521739130435,0.695652173913043,0.0543478260869565,1.02380952380952,0.55952380952381,0.369047619047619,0.00296945701357466,0.00438348416289593,0.000353506787330317,0.00644194756554307,0.00337078651685393,0.00232209737827715,0.00296945701357466,0.00452488687782805,0.000353506787330317,0.00644194756554307,0.00352059925093633,0.00232209737827715
"3-light-pheasants-kissed-merrily",74185,91,91,2089,4953,89,15,556,3481,5,18,8,2,2,3999,5,19,10,2,2,38.2527472527473,0.0549450549450549,0.197802197802198,0.533333333333333,0.133333333333333,0.133333333333333,43.9450549450549,0.0549450549450549,0.208791208791209,0.666666666666667,0.133333333333333,0.133333333333333,0.0469232324593921,6.73990698928355e-05,0.000242636651614208,0.00161518271754492,0.000403795679386231,0.000403795679386231,0.0539057761002898,6.73990698928355e-05,0.000256116465592775,0.00201897839693115,0.000403795679386231,0.000403795679386231
"3-long-hedgehogs-went-loudly",5141,94,95,325,14292,80,40,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-long-otters-married-patiently",4886,16,16,381,13291,53,52,788,8,11,0,173,71,104,8,13,0,451,96,104,0.5,0.6875,0,3.32692307692308,1.36538461538462,2,0.5,0.8125,0,8.67307692307692,1.84615384615385,2,0.00163733115022513,0.00225133033155956,0,0.0130163268377097,0.00534196072530284,0.00782484387931683,0.00163733115022513,0.00266066311911584,0,0.0339327364381913,0.00722293281167707,0.00782484387931683
"3-narrow-platypuses-snuggled-patiently",4592,90,84,217,3037,90,78,147,2,2,3,2,0,4,2,2,3,2,0,4,0.0238095238095238,0.0238095238095238,0.0357142857142857,0.0256410256410256,0,0.0512820512820513,0.0238095238095238,0.0238095238095238,0.0357142857142857,0.0256410256410256,0,0.0512820512820513,0.000435540069686411,0.000435540069686411,0.000653310104529617,0.000658544616397761,0,0.00131708923279552,0.000435540069686411,0.000435540069686411,0.000653310104529617,0.000658544616397761,0,0.00131708923279552
"3-sour-badgers-played-merrily",24804,87,82,514,5166,39,35,295,1,6,1,2,0,0,1,6,1,2,0,0,0.0121951219512195,0.0731707317073171,0.0121951219512195,0.0571428571428571,0,0,0.0121951219512195,0.0731707317073171,0.0121951219512195,0.0571428571428571,0,0,4.03160780519271e-05,0.000241896468311563,4.03160780519271e-05,0.000387146728610143,0,0,4.03160780519271e-05,0.000241896468311563,4.03160780519271e-05,0.000387146728610143,0,0
"3-strong-gerbils-whimpered-cordially",24729,91,91,1414,20959,90,85,1271,234,27,18,72,16,19,242,29,18,92,16,19,2.57142857142857,0.296703296703297,0.197802197802198,0.847058823529412,0.188235294117647,0.223529411764706,2.65934065934066,0.318681318681319,0.197802197802198,1.08235294117647,0.188235294117647,0.223529411764706,0.00946257430547131,0.00109183549678515,0.000727890331190101,0.00343527840068706,0.000763395200152679,0.000906531800181306,0.00978608111933358,0.00117271220025072,0.000727890331190101,0.0043895224008779,0.000763395200152679,0.000906531800181306
"3-weak-kingfishers-listened-quickly",2244,91,89,141,4807,90,83,135,13,8,0,2,5,0,17,9,0,12,40,0,0.146067415730337,0.0898876404494382,0,0.0240963855421687,0.0602409638554217,0,0.191011235955056,0.101123595505618,0,0.144578313253012,0.481927710843373,0,0.00579322638146168,0.0035650623885918,0,0.000416059912627418,0.00104014978156855,0,0.00757575757575758,0.00401069518716578,0,0.00249635947576451,0.00832119825254837,0
"30-bitter-greg-cuddled-fast",10785,91,80,484,2851,69,57,163,3,2,2,1,0,0,19,2,2,4,0,0,0.0375,0.025,0.025,0.0175438596491228,0,0,0.2375,0.025,0.025,0.0701754385964912,0,0,0.000278164116828929,0.000185442744552619,0.000185442744552619,0.000350754121360926,0,0,0.00176170607324988,0.000185442744552619,0.000185442744552619,0.0014030164854437,0,0
"30-clever-trouts-cuddled-carefully",3663,56,47,262,4675,86,65,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-deep-moles-walked-correctly",10006,91,91,681,3778,81,73,274,171,283,4,38,64,1,212,319,4,44,68,1,1.87912087912088,3.10989010989011,0.043956043956044,0.520547945205479,0.876712328767123,0.0136986301369863,2.32967032967033,3.50549450549451,0.043956043956044,0.602739726027397,0.931506849315068,0.0136986301369863,0.0170897461523086,0.0282830301818909,0.000399760143913652,0.0100582318687136,0.0169401799894124,0.000264690312334569,0.0211872876274235,0.0318808714771137,0.000399760143913652,0.011646373742721,0.0179989412387507,0.000264690312334569
"30-fat-newts-talked-jovially",4930,91,89,288,3348,84,83,216,12,1,1,4,3,0,13,1,1,13,3,0,0.134831460674157,0.0112359550561798,0.0112359550561798,0.0481927710843374,0.036144578313253,0,0.146067415730337,0.0112359550561798,0.0112359550561798,0.156626506024096,0.036144578313253,0,0.00243407707910751,0.000202839756592292,0.000202839756592292,0.001194743130227,0.000896057347670251,0,0.0026369168356998,0.000202839756592292,0.000202839756592292,0.00388291517323775,0.000896057347670251,0
"30-full-donkeys-felt-carefully",15971,72,73,916,24070,90,91,1035,36,21,62,33,15,29,36,21,62,33,15,29,0.493150684931507,0.287671232876712,0.849315068493151,0.362637362637363,0.164835164835165,0.318681318681319,0.493150684931507,0.287671232876712,0.849315068493151,0.362637362637363,0.164835164835165,0.318681318681319,0.00225408553002317,0.00131488322584685,0.00388203619059545,0.00137100124636477,0.000623182384711259,0.00120481927710843,0.00225408553002317,0.00131488322584685,0.00388203619059545,0.00137100124636477,0.000623182384711259,0.00120481927710843
"30-important-rats-loitered-easily",7187,89,19,340,38774,86,52,1136,5,57,2,77,168,11,5,64,2,78,189,11,0.263157894736842,3,0.105263157894737,1.48076923076923,3.23076923076923,0.211538461538462,0.263157894736842,3.36842105263158,0.105263157894737,1.5,3.63461538461538,0.211538461538462,0.000695700570474468,0.00793098650340893,0.000278280228189787,0.0019858668179708,0.00433280033011812,0.000283695259710115,0.000695700570474468,0.00890496730207319,0.000278280228189787,0.00201165729612627,0.00487440037138289,0.000283695259710115
"30-interesting-bats-hugged-carefully",8174,90,86,226,2562,90,57,130,2,3,1,7,0,0,2,3,1,7,0,0,0.0232558139534884,0.0348837209302326,0.0116279069767442,0.12280701754386,0,0,0.0232558139534884,0.0348837209302326,0.0116279069767442,0.12280701754386,0,0,0.000244678248103744,0.000367017372155615,0.000122339124051872,0.00273224043715847,0,0,0.000244678248103744,0.000367017372155615,0.000122339124051872,0.00273224043715847,0,0
"30-proud-trouts-engaged-carefully",8833,91,68,601,7143,87,80,549,49,12,96,18,8,56,49,13,96,18,8,56,0.720588235294118,0.176470588235294,1.41176470588235,0.225,0.1,0.7,0.720588235294118,0.191176470588235,1.41176470588235,0.225,0.1,0.7,0.00554737914638288,0.00135854183176724,0.0108683346541379,0.00251994960100798,0.00111997760044799,0.00783984320313594,0.00554737914638288,0.00147175365108117,0.0108683346541379,0.00251994960100798,0.00111997760044799,0.00783984320313594
"30-rich-crows-engaged-fast",6556,56,56,291,9552,51,49,330,60,24,6,21,20,5,60,27,6,21,20,6,1.07142857142857,0.428571428571429,0.107142857142857,0.428571428571429,0.408163265306122,0.102040816326531,1.07142857142857,0.482142857142857,0.107142857142857,0.428571428571429,0.408163265306122,0.122448979591837,0.00915192190359976,0.0036607687614399,0.000915192190359976,0.00219849246231156,0.00209380234505863,0.000523450586264657,0.00915192190359976,0.00411836485661989,0.000915192190359976,0.00219849246231156,0.00209380234505863,0.000628140703517588
"30-strong-foxes-loitered-loudly",1475,90,84,165,1112,73,20,83,15,18,2,10,8,1,15,18,2,10,8,1,0.178571428571429,0.214285714285714,0.0238095238095238,0.5,0.4,0.05,0.178571428571429,0.214285714285714,0.0238095238095238,0.5,0.4,0.05,0.0101694915254237,0.0122033898305085,0.00135593220338983,0.00899280575539568,0.00719424460431655,0.000899280575539568,0.0101694915254237,0.0122033898305085,0.00135593220338983,0.00899280575539568,0.00719424460431655,0.000899280575539568
"30-strong-sheep-hugged-fast",12823,91,80,672,18934,83,71,858,108,13,6,33,0,0,386,15,10,343,0,0,1.35,0.1625,0.075,0.464788732394366,0,0,4.825,0.1875,0.125,4.83098591549296,0,0,0.00842236606098417,0.0010138033221555,0.000467909225610232,0.00174289637688814,0,0,0.0301021601809249,0.00116977306402558,0.000779848709350386,0.0181155593112919,0,0
"30-warm-butterflies-floundered-merrily",8649,91,89,689,3978,50,48,337,70,182,25,16,93,27,70,298,76,19,158,56,0.786516853932584,2.04494382022472,0.280898876404494,0.333333333333333,1.9375,0.5625,0.786516853932584,3.34831460674157,0.853932584269663,0.395833333333333,3.29166666666667,1.16666666666667,0.00809342120476356,0.0210428951323852,0.00289050757312984,0.00402212166918049,0.0233785822021116,0.00678733031674208,0.00809342120476356,0.0344548502717077,0.00878714302231472,0.00477626948215184,0.0397184514831574,0.0140774258421317
"31-cold-herons-knitted-easily",7344,90,66,427,9233,88,80,417,3,1,0,9,17,0,4,1,0,9,19,0,0.0454545454545455,0.0151515151515152,0,0.1125,0.2125,0,0.0606060606060606,0.0151515151515152,0,0.1125,0.2375,0,0.000408496732026144,0.000136165577342048,0,0.000974764431928951,0.00184122170475468,0,0.000544662309368192,0.000136165577342048,0,0.000974764431928951,0.00205783602296112,0
"31-dapper-peafowl-played-loudly",7720,90,91,478,9103,90,91,537,67,100,13,55,125,9,73,102,13,55,135,9,0.736263736263736,1.0989010989011,0.142857142857143,0.604395604395604,1.37362637362637,0.0989010989010989,0.802197802197802,1.12087912087912,0.142857142857143,0.604395604395604,1.48351648351648,0.0989010989010989,0.00867875647668394,0.0129533678756477,0.0016839378238342,0.00604196418763045,0.0137317367900692,0.000988685048884983,0.0094559585492228,0.0132124352331606,0.0016839378238342,0.00604196418763045,0.0148302757332747,0.000988685048884983
"31-dapper-robins-hopped-easily",19748,84,78,1161,21280,90,87,1187,26,48,9,33,174,9,27,55,9,33,185,9,0.333333333333333,0.615384615384615,0.115384615384615,0.379310344827586,2,0.103448275862069,0.346153846153846,0.705128205128205,0.115384615384615,0.379310344827586,2.1264367816092,0.103448275862069,0.00131658902167308,0.00243062588616569,0.000455742353656066,0.00155075187969925,0.00817669172932331,0.000422932330827068,0.0013672270609682,0.00278509216123152,0.000455742353656066,0.00155075187969925,0.00869360902255639,0.000422932330827068
"31-fat-rabbits-floundered-jovially",7964,44,39,681,5547,39,35,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-free-clams-married-merrily",2966,90,54,236,5421,48,43,317,4,0,0,12,5,0,4,0,0,50,5,0,0.0740740740740741,0,0,0.27906976744186,0.116279069767442,0,0.0740740740740741,0,0,1.16279069767442,0.116279069767442,0,0.00134861766689144,0,0,0.00221361372440509,0.000922339051835455,0,0.00134861766689144,0,0,0.00922339051835455,0.000922339051835455,0
"31-good-rats-whispered-quickly",6767,48,46,283,19813,85,85,525,2,0,0,10,1,0,2,0,0,11,2,0,0.0434782608695652,0,0,0.117647058823529,0.0117647058823529,0,0.0434782608695652,0,0,0.129411764705882,0.0235294117647059,0,0.000295551943254027,0,0,0.000504719123807601,5.04719123807601e-05,0,0.000295551943254027,0,0,0.000555191036188361,0.00010094382476152,0
"31-good-weasels-walked-eagerly",19763,90,89,710,23633,90,90,796,374,91,3,265,99,5,578,96,7,427,101,5,4.20224719101124,1.02247191011236,0.0337078651685393,2.94444444444444,1.1,0.0555555555555556,6.49438202247191,1.07865168539326,0.0786516853932584,4.74444444444444,1.12222222222222,0.0555555555555556,0.0189242523908314,0.00460456408440014,0.000151798815969235,0.0112131341767867,0.00418905767359201,0.000211568569373334,0.0292465718767394,0.00485756211101553,0.000354197237261549,0.0180679558244827,0.00427368510134134,0.000211568569373334
"31-light-pigs-ran-quietly",17384,73,73,673,21762,82,83,774,43,11,23,34,10,72,46,12,23,40,11,85,0.589041095890411,0.150684931506849,0.315068493150685,0.409638554216867,0.120481927710843,0.867469879518072,0.63013698630137,0.164383561643836,0.315068493150685,0.481927710843373,0.132530120481928,1.02409638554217,0.00247353888633226,0.00063276576161988,0.00132305568338702,0.00156235640106608,0.000459516588548847,0.0033085194375517,0.00264611136677405,0.000690289921767142,0.00132305568338702,0.00183806635419539,0.000505468247403731,0.0039058910026652
"31-low-lobsters-whimpered-patiently",8258,90,89,459,9609,89,86,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-share-stoats-married-carefully",20244,91,88,1314,17344,85,75,1076,762,691,33,1147,483,23,1257,1898,36,2149,1312,25,8.65909090909091,7.85227272727273,0.375,15.2933333333333,6.44,0.306666666666667,14.2840909090909,21.5681818181818,0.409090909090909,28.6533333333333,17.4933333333333,0.333333333333333,0.0376407824540605,0.0341335704406244,0.00163011262596325,0.0661323800738007,0.0278482472324723,0.00132610701107011,0.0620924718435092,0.0937561746690377,0.001778304682869,0.123904520295203,0.0756457564575646,0.00144142066420664
"31-whole-owls-jumped-patiently",8137,85,70,427,5004,83,55,376,11,3,5,25,2,2,11,3,5,25,4,2,0.157142857142857,0.0428571428571429,0.0714285714285714,0.454545454545455,0.0363636363636364,0.0363636363636364,0.157142857142857,0.0428571428571429,0.0714285714285714,0.454545454545455,0.0727272727272727,0.0363636363636364,0.00135184957601081,0.00036868624800295,0.000614477080004916,0.00499600319744205,0.000399680255795364,0.000399680255795364,0.00135184957601081,0.00036868624800295,0.000614477080004916,0.00499600319744205,0.000799360511590727,0.000399680255795364
"31-windy-foxes-jumped-carefully",5669,91,79,290,3825,88,72,172,17,9,2,1,2,1,17,11,2,3,2,1,0.215189873417722,0.113924050632911,0.0253164556962025,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.215189873417722,0.139240506329114,0.0253164556962025,0.0416666666666667,0.0277777777777778,0.0138888888888889,0.00299876521432351,0.00158758158405362,0.000352795907567472,0.000261437908496732,0.000522875816993464,0.000261437908496732,0.00299876521432351,0.0019403774916211,0.000352795907567472,0.000784313725490196,0.000522875816993464,0.000261437908496732
"32-bitter-lobsters-snuggled-merrily",3403,91,88,234,1701,81,50,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32-careful-snails-hid-patiently",8173,90,67,595,7895,84,74,527,98,5,0,97,2,0,98,5,0,97,2,0,1.46268656716418,0.0746268656716418,0,1.31081081081081,0.027027027027027,0,1.46268656716418,0.0746268656716418,0,1.31081081081081,0.027027027027027,0,0.0119907010889514,0.000611770463722012,0,0.0122862571247625,0.000253324889170361,0,0.0119907010889514,0.000611770463722012,0,0.0122862571247625,0.000253324889170361,0
"32-clever-foxes-jumped-loudly",4478,90,61,125,1208,30,21,36,203,85,0,16,9,0,300,203,0,27,40,0,3.32786885245902,1.39344262295082,0,0.761904761904762,0.428571428571429,0,4.91803278688525,3.32786885245902,0,1.28571428571429,1.9047619047619,0,0.0453327378293881,0.0189816882536847,0,0.0132450331125828,0.00745033112582781,0,0.0669941938365342,0.0453327378293881,0,0.0223509933774834,0.033112582781457,0
"32-fast-deer-hid-quietly",5096,18,19,244,1677,9,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32-fine-sparrows-talked-carefully",11073,84,71,625,11537,90,85,598,7,13,8,2,3,5,69,14,8,2,3,5,0.0985915492957746,0.183098591549296,0.112676056338028,0.0235294117647059,0.0352941176470588,0.0588235294117647,0.971830985915493,0.197183098591549,0.112676056338028,0.0235294117647059,0.0352941176470588,0.0588235294117647,0.000632168337397273,0.00117402691230922,0.000722478099882597,0.000173355291670278,0.000260032937505417,0.000433388229175696,0.0062313736114874,0.00126433667479455,0.000722478099882597,0.000173355291670278,0.000260032937505417,0.000433388229175696
"32-lazy-cattle-cried-jovially",11644,90,91,551,120,90,19,29,33,92,1,0,3,0,46,94,1,0,3,0,0.362637362637363,1.01098901098901,0.010989010989011,0,0.157894736842105,0,0.505494505494505,1.03296703296703,0.010989010989011,0,0.157894736842105,0,0.00283407763655101,0.00790106492614222,8.58811405015459e-05,0,0.025,0,0.00395053246307111,0.00807282720714531,8.58811405015459e-05,0,0.025,0
"32-lazy-mice-danced-easily",46,16,14,12,323,45,45,33,0,30,0,0,100,0,0,30,0,4,104,0,0,2.14285714285714,0,0,2.22222222222222,0,0,2.14285714285714,0,0.0888888888888889,2.31111111111111,0,0,0.652173913043478,0,0,0.309597523219814,0,0,0.652173913043478,0,0.0123839009287926,0.321981424148607,0
"32-lucky-robins-hopped-cordially",12257,91,92,663,16533,85,85,829,675,47,85,854,24,67,682,53,85,885,26,68,7.33695652173913,0.510869565217391,0.923913043478261,10.0470588235294,0.282352941176471,0.788235294117647,7.41304347826087,0.576086956521739,0.923913043478261,10.4117647058824,0.305882352941176,0.8,0.0550705719180876,0.00383454352614832,0.00693481276005548,0.0516542672231295,0.00145164217020504,0.00405250105848908,0.0556416741453863,0.00432405972097577,0.00693481276005548,0.053529305026311,0.00157261235105546,0.00411298614891429
"32-sad-clams-sat-easily",1973,22,17,211,700,87,39,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32-salty-mussles-hopped-correctly",20628,27,27,447,9177,26,26,353,16,8,7,25,11,5,16,15,18,25,20,17,0.592592592592593,0.296296296296296,0.259259259259259,0.961538461538462,0.423076923076923,0.192307692307692,0.592592592592593,0.555555555555556,0.666666666666667,0.961538461538462,0.769230769230769,0.653846153846154,0.000775644754702346,0.000387822377351173,0.000339344580182277,0.00272420180887,0.0011986487959028,0.000544840361774,0.000775644754702346,0.00072716695753345,0.00087260034904014,0.00272420180887,0.002179361447096,0.0018524572300316
"32-strong-pigs-cuddled-easily",7945,91,72,453,9313,84,83,586,52,69,11,44,141,34,60,69,11,44,148,34,0.722222222222222,0.958333333333333,0.152777777777778,0.530120481927711,1.69879518072289,0.409638554216867,0.833333333333333,0.958333333333333,0.152777777777778,0.530120481927711,1.78313253012048,0.409638554216867,0.0065449968533669,0.00868470736312146,0.00138451856513531,0.00472457854611833,0.0151401267046065,0.0036508106947278,0.00755191944619257,0.00868470736312146,0.00138451856513531,0.00472457854611833,0.0158917642005798,0.0036508106947278
"32-sweet-rabbits-went-patiently",5150,90,88,206,2473,90,79,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33-brave-platypuses-whispered-quickly",7382,90,69,567,600,17,9,79,308,353,39,12,29,0,312,369,39,12,30,0,4.46376811594203,5.11594202898551,0.565217391304348,1.33333333333333,3.22222222222222,0,4.52173913043478,5.34782608695652,0.565217391304348,1.33333333333333,3.33333333333333,0,0.04172311026822,0.0478190192359794,0.00528312110539149,0.02,0.0483333333333333,0,0.0422649688431319,0.0499864535356272,0.00528312110539149,0.02,0.05,0
"33-close-starlings-sat-eagerly",8627,90,70,605,2225,15,11,141,3,4,0,2,0,0,7,5,0,5,0,0,0.0428571428571429,0.0571428571428571,0,0.181818181818182,0,0,0.1,0.0714285714285714,0,0.454545454545455,0,0,0.000347745450330358,0.000463660600440478,0,0.000898876404494382,0,0,0.000811406050770836,0.000579575750550597,0,0.00224719101123596,0,0
"33-dark-ducks-went-easily",2206,90,67,174,540,33,13,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33-dark-rooks-walked-patiently",3265,20,19,242,3347,86,46,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33-happy-dragonflies-played-loudly",5699,91,90,378,4798,88,85,335,200,1,5,7,0,3,203,1,5,9,0,7,2.22222222222222,0.0111111111111111,0.0555555555555556,0.0823529411764706,0,0.0352941176470588,2.25555555555556,0.0111111111111111,0.0555555555555556,0.105882352941176,0,0.0823529411764706,0.0350938761186173,0.000175469380593087,0.000877346902965433,0.00145894122551063,0,0.000625260525218841,0.0356202842603966,0.000175469380593087,0.000877346902965433,0.00187578157565652,0,0.00145894122551063
"33-narrow-robins-whispered-cordially",10861,90,84,424,3360,25,25,174,65,2,0,11,0,0,67,3,0,11,0,0,0.773809523809524,0.0238095238095238,0,0.44,0,0,0.797619047619048,0.0357142857142857,0,0.44,0,0,0.00598471595617346,0.000184145106343799,0,0.00327380952380952,0,0,0.00616886106251726,0.000276217659515698,0,0.00327380952380952,0,0
"33-quick-stoats-hugged-patiently",1451,12,13,92,1314,83,64,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33-short-ducks-floundered-easily",4248,80,70,280,4018,22,22,197,4,11,8,26,22,19,4,15,9,32,22,19,0.0571428571428571,0.157142857142857,0.114285714285714,1.18181818181818,1,0.863636363636364,0.0571428571428571,0.214285714285714,0.128571428571429,1.45454545454545,1,0.863636363636364,0.000941619585687382,0.0025894538606403,0.00188323917137476,0.00647088103534097,0.00547536087605774,0.00472872075659532,0.000941619585687382,0.00353107344632768,0.00211864406779661,0.0079641612742658,0.00547536087605774,0.00472872075659532
"34-able-robins-whimpered-eagerly",3197,15,15,219,651,7,7,97,40,1,3,2,0,0,96,1,15,9,0,4,2.66666666666667,0.0666666666666667,0.2,0.285714285714286,0,0,6.4,0.0666666666666667,1,1.28571428571429,0,0.571428571428571,0.0125117297466375,0.000312793243665937,0.00093837973099781,0.00307219662058372,0,0,0.0300281513919299,0.000312793243665937,0.00469189865498905,0.0138248847926267,0,0.00614439324116743
